iso,Country Name,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
ECU,Ecuador,0.745765463,0.74739229,0.74756475,0.74763167,0.748011881,0.747329648,0.747384362,0.746824897,0.746787025,0.74670107,0.74662836,0.746796801,0.74609573,0.745827855,0.745511645,0.745380112,0.745732608,0.745513968,0.746101881,0.746791282,0.746235885,0.745172683,0.7447496,0.745416804,0.745622151,0.744744405,0.74486697,0.744082927,0.743291698,0.742907627,0.742085799,0.736797164,0.73874582,0.739968179,0.740395611,0.73836112,0.739053997,0.731971928,0.72934311,0.729804887,0.727509043,0.726808513,0.729129018,0.724632556,0.722269954,0.715198553,0.709916888,0.702981044,0.70079301,0.695531562,0.697186575,0.697187707,0.697188839,0.697189972,0.697191104,0.697192236,0.697193369,0.697194501,0.697195634,0.697196766,0.697197898,0.693131138,0.689064377,0.684997616,0.680930855,0.676864095,0.672797334,0.668730573,0.664663813,0.660597052,0.656530291,0.651002262,0.645474233,0.639946204,0.634418175,0.628890146,0.623362116,0.61783409,0.612306058,0.606778029,0.60125,0.595950704,0.590527412,0.58498632,0.579534727,0.574186047,0.568729535,0.563169787,0.554933164,0.546737767,0.53858998,0.53031688,0.522102102,0.513824748,0.508250147,0.502795574,0.50005777,0.497164948,0.494460227,0.488979707,0.483351955,0.480637119,0.477802198,0.475149864,0.472378378,0.469517426,0.466826156,0.458597046,0.45041841,0.442349585,0.439557613,0.445162907,0.450658537,0.450668258,0.450654206,0.450660291,0.44788795,0.445169713,0.442462845,0.439800995,0.428487429,0.433018497,0.427553398,0.402177206,0.4056969,0.4113988,0.3880477,0.367966621,0.342078223,0.344700387,0.331261128,0.334991325,0.312764159,0.313999451,0.301751337,0.30192608,0.2838693,0.2863726,0.279722,0.274236775,0.2665421,0.285030796,0.312131568,0.2887702,0.381370773,0.401866,0.3360421,0.2812776,0.2023495,0.3071106,0.3682859,0.2783064,0.2686538,0.2590671,0.1974311,0.1638606,0.1356709,0.1300591,0.1163774,0.07403297,0.07754419,0.1052266,0.1463483,0.1532876,0.1682755,0.2525988,0.3474143,0.3250159,0.0397067,0.09695816,0.191185,0.2875245,0.4542086,0.5266505,0.2898823,0.4052021,0.3205436,0.3765818,0.4045902,0.472607,0.2076862,0.4053186,0.3101161,0.2514173,0.1397799,0.09977726,0.1009519,0.1010856,0.1003292,0.08569993,0.07628579,0.07263657,0.05696216,0.04922486,0.05818828,0.05980362,0.05382355,0.2837315,0.05304143
EGY,Egypt,0.602420124,0.598362075,0.59430403,0.59024598,0.586187927,0.582129878,0.578071829,0.574013779,0.56995573,0.56589768,0.561839632,0.557781582,0.55372353,0.549665484,0.545607435,0.541549385,0.537491336,0.533433287,0.529375238,0.525317188,0.521259139,0.51720109,0.51314304,0.509084992,0.505026942,0.500968893,0.49691084,0.492852795,0.488794745,0.484736696,0.480678647,0.476620598,0.472562548,0.468504499,0.46444645,0.460388401,0.456330351,0.452272302,0.44821425,0.444156204,0.440098154,0.436040105,0.431982056,0.427924007,0.423865958,0.419807908,0.415749859,0.41169181,0.407633761,0.403575711,0.399517662,0.395359352,0.391201042,0.387042732,0.382884422,0.378726112,0.374567802,0.370409492,0.366251182,0.362092872,0.357934562,0.353776252,0.349617942,0.345459632,0.341301321,0.337143011,0.332984701,0.328826391,0.324668081,0.320509771,0.316351461,0.312193151,0.308034841,0.303876531,0.299718221,0.295559911,0.291401601,0.28724329,0.283084981,0.278926671,0.274768361,0.270610051,0.266451741,0.262293431,0.258135121,0.253976811,0.249818501,0.24566019,0.24150188,0.23734357,0.23318526,0.22902695,0.22486864,0.22071033,0.218553424,0.216396518,0.214239612,0.212082706,0.209925799,0.207768893,0.205611987,0.203455081,0.201298175,0.199141269,0.196984362,0.194827456,0.19267055,0.190513644,0.188356738,0.186199832,0.184042926,0.181886019,0.179729113,0.177572207,0.175415301,0.173258395,0.171101489,0.168944582,0.166787676,0.16463077,0.162473864,0.160316958,0.158160052,0.156003145,0.1538462,0.1516893,0.1495324,0.147375521,0.145218615,0.143061709,0.140904802,0.244582565,0.244998875,0.245980664,0.246813168,0.247306757,0.2570396,0.2671278,0.2773352,0.114109458,0.1423778,0.15800482,0.156949917,0.1610758,0.167631125,0.214117,0.1695153,0.1667514,0.1903952,0.193243,0.1235495,0.1797815,0.1056397,0.07171505,0.05347498,0.04389208,0.03378514,0.02883663,0.02233133,0.01281206,0.008718394,0.007292515,0.008376385,0.008482152,0.00830896,0.007817869,0.01044715,0.009050271,0.008952143,0.009321835,0.000828305,0.000878792,0.000898924,0.000907847,0.000911492,0.000752644,0.00102325,0.001130105,0.00122075,0.001234356,0.001291762,0.000965892,0.000773539,0.000576137,0.000119961,0.000146333,0.000145722,0.00012415,0.000102577,9.37E-06,0,0,0,9.84E-05,0.000196893,0.000295339,0.000295339,0.000295339,0.000295339
SLV,El Salvador,0.406855004,0.407742526,0.40783661,0.40787312,0.408080545,0.407708351,0.4077382,0.407432982,0.407412321,0.40736543,0.407325761,0.407417654,0.40703518,0.406889043,0.406716533,0.406644774,0.40683708,0.4067178,0.407038538,0.407414643,0.407111645,0.406531611,0.4063008,0.406664792,0.40677682,0.406297962,0.40636483,0.405937091,0.405505433,0.405295902,0.40484755,0.401962317,0.403025413,0.403692275,0.403925462,0.402815538,0.40319354,0.399329892,0.39789573,0.398147655,0.396895149,0.396512972,0.397778933,0.395325872,0.394036946,0.390179117,0.387297686,0.383513812,0.382320123,0.379449721,0.380352619,0.379000564,0.374373124,0.374698194,0.372157069,0.371048716,0.370409819,0.371690916,0.371522457,0.369955036,0.371787777,0.370215523,0.36521601,0.364656096,0.358837743,0.361715171,0.357460145,0.3586229,0.356795002,0.35553955,0.34988239,0.347296005,0.351889908,0.355581393,0.354292954,0.344525023,0.349101301,0.34910553,0.34447945,0.347393278,0.350517256,0.344580939,0.347392319,0.342410881,0.340230115,0.336583976,0.333178041,0.330789497,0.330496203,0.324935214,0.32285924,0.321980195,0.320960859,0.3257256,0.330467145,0.33026975,0.320382752,0.314506135,0.316040873,0.307278179,0.290769231,0.295672269,0.284385246,0.276008065,0.261653543,0.293461538,0.245902256,0.293111111,0.250179856,0.25429078,0.253055556,0.293972603,0.335034014,0.294630872,0.288145695,0.260653595,0.272322581,0.247101911,0.274937107,0.256118012,0.233957055,0.202939394,0.199702381,0.190739645,0.1909012,0.1806322,0.183892,0.150983146,0.10441989,0.124592391,0.127551546,0.126030151,0.116691141,0.11374464,0.110074108,0.105718145,0.09860079,0.09263582,0.0889827,0.084598482,0.08869094,0.091313321,0.084461427,0.08360367,0.067578659,0.04372101,0.08176151,0.04901021,0.04344189,0.03191121,0.0418424,0.03685984,0.03897389,0.03139985,0.02771206,0.03578443,0.02464688,0.005309218,0.01560582,0.01930408,0.02213348,0.02768805,0.03143973,0.03155511,0.0397475,0.04111539,0.107779,0.1227895,0.1558084,0.1939903,0.1942579,0.2246743,0.2022518,0.1937078,0.1837622,0.08329609,0.1356736,0.1445821,0.1587715,0.1099356,0.09264388,0.1108249,0.07460611,0.1013686,0.07996299,0.06470702,0.0230637,0.0419731,0.05018929,0.04341827,0.03381832,0.02714041,0.02471303,0.01889793,0.0164508,0.01023553,0.01299656,0.01053407,0.01003232
ETH,Ethiopia,0.921239809,0.854593897,0.8842393,0.88068828,0.877137268,0.873586255,0.870035241,0.868107989,0.866180737,0.86425348,0.884273978,0.904294472,0.90671489,0.909135309,0.911555727,0.913976146,0.916396565,0.918816983,0.921237402,0.92365782,0.926078239,0.933893686,0.94170913,0.949524581,0.959736464,0.969948348,0.98016023,0.990372114,0.981300529,0.972228943,0.963157357,0.907410453,0.888677713,0.858483703,0.870894195,0.83884381,0.92706544,0.860615689,0.91457573,0.902665351,0.88867454,0.912118427,1,1,0.894327251,1,1,0.999552939,0.995087863,1,0.984463948,0.983336274,0.819096968,0.887874393,0.908065803,0.85730683,0.800235612,0.828611674,0.839236519,0.784647958,0.704076312,0.733331621,0.761250436,0.894043287,0.936838013,1,1,0.968698905,0.89934907,0.903911996,0.898043333,0.873575905,0.88833515,0.893786285,0.910220423,0.827372185,0.801769202,0.842354,0.733705989,0.812518652,1,1,0.968305138,0.784577756,0.787092243,0.748381128,0.703665136,0.718454912,0.869046991,0.843138512,0.99582601,0.997258382,0.998621985,1,1,1,1,1,1,1,1,1,1,1,1,0.988963793,0.979412286,0.97300075,0.944815272,0.957158139,0.974084149,0.990638229,1,1,1,1,1,0.984449493,1,1,1,0.978963815,0.9646736,0.979872901,0.9622438,0.928822,0.8868857,0.877574367,0.874299317,0.864704393,0.809834546,0.805979391,0.802298655,0.789410987,0.795475778,0.784615139,0.7807246,0.7900127,0.7862566,0.784349597,0.7759551,0.767353646,0.761341191,0.7277756,0.718682598,0.7063968,0.698946,0.6971681,0.6854108,0.6619964,0.6596541,0.6463428,0.6386224,0.644971,0.6461792,0.6610192,0.6645134,0.6658369,0.6662091,0.6665813,0.6428694,0.7059997,0.7441029,0.7508287,0.7715987,0.7886754,0.730303,0.6090118,0.6237786,0.6600686,0.6172292,0.6600657,0.6514798,0.5554707,0.7668097,0.4483993,0.4698147,0.3225015,0.4828796,0.1464115,0.3249653,0.2513098,0.1880663,0.1877491,0.4417337,0.2979658,0.081868247,0.1741667,0.482285633,0.4501075,0.4886856,0.66998908,0.55135146,0.4094517,0.28141028,0.6793611,0.483204,0.4143167,0.3747565
FJI,Fiji,0.377742962,0.377637879,0.37751462,0.37738435,0.377419354,0.377205463,0.376885577,0.376734685,0.376672296,0.37663929,0.376556049,0.37647574,0.37659014,0.37659484,0.376607523,0.376832573,0.377011269,0.376970638,0.377097043,0.377274302,0.377234339,0.377371121,0.37739395,0.377491165,0.37761932,0.377819911,0.37792428,0.377983264,0.377922344,0.378035492,0.378126389,0.378113177,0.379587357,0.380902374,0.382379864,0.383663751,0.384886764,0.386374883,0.38758601,0.388958232,0.390318738,0.391670146,0.393187814,0.394510585,0.395874373,0.397139547,0.398416612,0.39965192,0.401068295,0.402428067,0.405374203,0.404525554,0.403638821,0.402814196,0.402005819,0.401000321,0.400134705,0.399205399,0.398372439,0.397433765,0.395475838,0.394034532,0.393405504,0.392592164,0.391180512,0.383430574,0.39193956,0.379732454,0.377447969,0.384963252,0.372298404,0.398821602,0.378119256,0.371340518,0.367673559,0.374896396,0.396295642,0.34991759,0.349876889,0.372773479,0.36344243,0.359468327,0.338711588,0.335244672,0.336706498,0.343876231,0.337464673,0.356755308,0.354086073,0.318066858,0.31785539,0.319887324,0.320155806,0.325676368,0.310581027,0.318422313,0.309041963,0.314189747,0.3528554,0.315709972,0.340479602,0.322328081,0.312028049,0.324836289,0.312568291,0.311692897,0.304221131,0.306037698,0.305258892,0.295900194,0.297503116,0.305394267,0.307706999,0.312414721,0.314155454,0.321969224,0.314675595,0.322226442,0.326660474,0.325262089,0.320583671,0.320423377,0.326989521,0.322964818,0.3314487,0.3411884,0.3602779,0.365942961,0.366387849,0.364517116,0.365267027,0.363078537,0.381337304,0.38652804,0.383606868,0.369722738,0.366836,0.3686447,0.3716602,0.36494045,0.376493,0.379619398,0.387762362,0.3220261,0.279325269,0.3864641,0.3800378,0.3604878,0.3202726,0.3081224,0.277639,0.2586766,0.231003,0.1944419,0.1660771,0.1654383,0.133946,0.1426542,0.1400558,0.1197716,0.1251377,0.154366,0.1610804,0.1549234,0.1681656,0.1850369,0.133723,0.1665974,0.2104717,0.1868617,0.1840516,0.2023389,0.1480287,0.1385522,0.114616,0.1077439,0.07821265,0.07385683,0.08248453,0.06151556,0.03847102,0.03452513,0.02107695,0.04569721,0.04628715,0.01785408,0.006101677,0.007842015,0.0218581,0.02229808,0.024623848,0.02409539,0.01676806,0.009913857,0.008145792,0.007490828,0.003899066,0.008594128,0.007889995
FIN,Finland,0.859324209,0.858132976,0.85694174,0.85575051,0.854559277,0.853368045,0.852176812,0.850985579,0.849794346,0.84860311,0.84741188,0.846220648,0.84502941,0.843838182,0.842646949,0.841455716,0.840264483,0.83907325,0.837882018,0.836690785,0.835499552,0.834308319,0.83311709,0.831925853,0.830734621,0.829543388,0.82835215,0.827160922,0.825969689,0.824778456,0.823587224,0.823538628,0.823490032,0.823441436,0.82339284,0.823344245,0.823295649,0.823247053,0.82319846,0.823149862,0.823101266,0.83172748,0.881285231,0.857552954,0.847959184,0.845908347,0.83798913,0.882468596,0.845157658,0.798500577,0.774401368,0.781333987,0.788007147,0.763691121,0.765509877,0.768713797,0.750783195,0.753597343,0.777382753,0.772090367,0.777955545,0.799673021,0.752592946,0.740362676,0.747858133,0.734350797,0.703763489,0.693041169,0.685074042,0.67273595,0.665736041,0.708040936,0.758631171,0.723639918,0.670167264,0.626127668,0.597429423,0.57660357,0.547744303,0.562565739,0.535667045,0.549071054,0.567449739,0.518370288,0.513250457,0.492813179,0.487535868,0.47782967,0.505936735,0.491371162,0.47857631,0.47575518,0.457040659,0.440504755,0.454472736,0.511029926,0.486562421,0.608898005,0.922162526,0.744043699,0.525204529,0.561700149,0.511234629,0.488585131,0.475959497,0.468149452,0.444182784,0.407347012,0.391631796,0.409652453,0.414260862,0.429079676,0.419073447,0.369996354,0.315323565,0.285158996,0.263926687,0.251021065,0.219594014,0.296404026,0.328752994,0.245568033,0.214833436,0.127962913,0.09430484,0.07023936,0.08112692,0.032530633,0.016189502,0.089262584,0.080643552,0.059185817,0.107591687,0.121436337,0.112901839,0.080400236,0.06612798,0.1000405,0.1549312,0.153787258,0.164921,0.151573638,0.135214874,0.08765753,0.076022203,0.04436897,0.01203886,0.00708858,0.008625162,0.004184689,0.001964828,0.001019081,0.000247845,8.57E-05,4.26E-05,2.12E-05,0,0.001445453,0.000568062,0.000409234,0.001161088,0,0.001460534,0.000216227,0.000184351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002493796,0,0.002478733,0.002498095,0.002421186,0.002456276,0,0.00229932,0,0.002358875,0.002345648,0.002495034,0.002462372,0.002462372,0.002462372,0.002462372
FRA,France,0.7672992,0.746883132,0.75708569,0.74829431,0.740483498,0.752378156,0.744734157,0.750031778,0.751225102,0.74362012,0.74999049,0.745921479,0.73692482,0.743187417,0.744913022,0.739738235,0.741165955,0.73362716,0.723546052,0.73090443,0.722381089,0.699893323,0.71894618,0.722545367,0.710231858,0.705930205,0.7076586,0.681405907,0.723408887,0.689596943,0.671862448,0.675938896,0.648366522,0.681975625,0.683708807,0.698974662,0.675280356,0.657269329,0.66419446,0.671546388,0.630265416,0.640908933,0.622171109,0.625018364,0.625030507,0.638329498,0.630655987,0.651938138,0.623644534,0.604662317,0.645079344,0.653936352,0.63047825,0.638312614,0.613509358,0.601099199,0.632592713,0.617176288,0.617221577,0.645510807,0.611137149,0.589663762,0.568711646,0.583721435,0.599864367,0.603490486,0.599874053,0.594081451,0.587063252,0.552551245,0.5262858,0.527732349,0.535719376,0.542430712,0.546961254,0.563600429,0.544302224,0.51566286,0.505807081,0.50222784,0.507044682,0.533644131,0.524819591,0.500271478,0.513853986,0.515869406,0.497078794,0.473202579,0.495680943,0.473389647,0.47288715,0.458683185,0.431662936,0.434660198,0.463345828,0.465817557,0.448266024,0.501974086,0.577776738,0.527986332,0.450613225,0.500354633,0.444568413,0.425825965,0.433738461,0.449726085,0.454604716,0.491371905,0.468266491,0.439244482,0.51236865,0.541586354,0.518063101,0.490603792,0.536301152,0.542276722,0.555416368,0.519209681,0.487190181,0.477140243,0.494366028,0.511460318,0.534344876,0.476497436,0.5271818,0.5453092,0.4323405,0.28284731,0.442282552,0.341158677,0.304445176,0.292907665,0.234446786,0.192376135,0.159381893,0.109902453,0.04935396,0.04510708,0.1243144,0.131340914,0.156162,0.129790146,0.050482439,0.0380643,0.031632798,0.02548291,0.01959187,0.01587068,0.01300545,0.006028949,0.004861512,0.003798253,0.003266911,0.002494703,0.002088843,0.001527199,0.001057996,0.000869837,0.000575986,0.000289044,0.001291054,0.000808679,0.000670593,0.000514045,0.000248018,0.000167286,9.96E-05,4.65E-05,3.23E-05,3.03E-05,3.35E-05,4.02E-05,3.31E-05,1.27E-05,3.28E-05,3.43E-05,2.00E-05,2.32E-05,1.16E-05,1.48E-05,1.06E-05,8.94E-06,9.70E-06,0.002475366,0.002480457,0.002457001,0.00219962,0,0,0.002418086,0.002492812,0.002340704,0.002209275,0.002484029,0,0.002474028,0.002474028,0.002474028,0.002474028
GAB,Gabon,0.921239809,0.854593897,0.8842393,0.88068828,0.877137268,0.873586255,0.870035241,0.868107989,0.866180737,0.86425348,0.884273978,0.904294472,0.90671489,0.909135309,0.911555727,0.913976146,0.916396565,0.918816983,0.921237402,0.92365782,0.926078239,0.933893686,0.94170913,0.949524581,0.959736464,0.969948348,0.98016023,0.990372114,0.981300529,0.972228943,0.963157357,0.907410453,0.888677713,0.858483703,0.870894195,0.83884381,0.92706544,0.860615689,0.91457573,0.902665351,0.88867454,0.912118427,1,1,0.894327251,1,1,0.999552939,0.995087863,1,0.984463948,0.983336274,0.819096968,0.887874393,0.908065803,0.85730683,0.800235612,0.828611674,0.839236519,0.784647958,0.704076312,0.733331621,0.761250436,0.894043287,0.936838013,1,1,0.968698905,0.89934907,0.903911996,0.898043333,0.873575905,0.88833515,0.893786285,0.910220423,0.827372185,0.801769202,0.842354,0.733705989,0.812518652,1,1,0.968305138,0.784577756,0.787092243,0.748381128,0.703665136,0.718454912,0.869046991,0.843138512,0.99582601,0.997258382,0.998621985,1,1,1,1,1,1,1,1,1,1,1,1,0.988963793,0.979412286,0.97300075,0.944815272,0.957158139,0.974084149,0.990638229,1,1,1,1,1,0.984449493,1,1,1,0.999072241,0.984488497,1,1,1,1,1,1,1,0.946514423,0.939461723,0.932517815,0.925614657,0.91870892,0.911829837,0.9051389,0.8985977,0.8923516,0.886334842,0.880157,0.866291667,0.863870614,0.8399946,0.802136752,0.7728244,0.7460322,0.7331416,0.7778672,0.7501842,0.7394036,0.7290331,0.6648566,0.6298574,0.5793013,0.6307573,0.7034884,0.5497167,0.4388026,0.5622909,0.6065271,0.5789179,0.5619131,0.5416021,0.5148081,0.5630148,0.5519794,0.5634245,0.5263456,0.4842443,0.4764578,0.4775216,0.5282214,0.5290998,0.5763666,0.5702181,0.6058393,0.5908562,0.4714602,0.4127265,0.383525,0.3782713,0.3323741,0.3316588,0.3068685,0.2737309,0.204627692,0.1841022,0.167719225,0.1436666,0.113881525,0.0871687,0.073971522,0.05613646,0.046818625,0.04088508,0.04273595,0.112288,0.1177122
DEU,Germany,0.6635744,0.656474912,0.65731291,0.65270089,0.645874656,0.649216217,0.647984643,0.647183286,0.646773326,0.64385214,0.644727573,0.641902807,0.63893324,0.63852748,0.631595213,0.61784655,0.622254233,0.627952206,0.619870021,0.623946093,0.62504892,0.619019511,0.62469752,0.62327847,0.6138727,0.606006357,0.61374681,0.613069857,0.60944451,0.594616866,0.593031767,0.602044413,0.597851706,0.604157007,0.595969129,0.605856777,0.571963848,0.555247291,0.56393333,0.569153523,0.550280174,0.569084397,0.55434272,0.529601643,0.524833254,0.530601699,0.533396172,0.537886316,0.518560835,0.522180899,0.530379037,0.531489634,0.501250283,0.482225991,0.451223486,0.448897841,0.452947266,0.456636294,0.436658205,0.448393048,0.452442529,0.440075524,0.431022624,0.403977401,0.391463363,0.378461871,0.374570926,0.35603851,0.33747776,0.324720122,0.310061546,0.318996551,0.308125347,0.293987134,0.291526065,0.280144402,0.274931619,0.27273208,0.265237427,0.260397727,0.253041112,0.27124751,0.271279944,0.259298536,0.253090596,0.253748678,0.251134816,0.243773056,0.245823132,0.246693921,0.2419924,0.237137402,0.227228924,0.217222527,0.279854024,0.301722347,0.29828479,0.297319041,0.294604007,0.352653093,0.322426503,0.286788083,0.259567724,0.332853283,0.27657854,0.243583615,0.238123982,0.211436351,0.201752234,0.205800213,0.217034579,0.248939539,0.282109597,0.268671258,0.248041143,0.233732432,0.217137597,0.196000828,0.172959809,0.148267378,0.14167098,0.124145987,0.116768279,0.105875502,0.09437405,0.1458541,0.3919114,0.346929373,0.32635199,0.208403633,0.214506033,0.245823654,0.19000593,0.151683968,0.138213918,0.112545587,0.09495432,0.07588899,0.07968065,0.063609298,0.05359267,0.027854095,0.012074343,0.02732984,0.047071537,0.004873808,0.004477994,2.23E-05,0.0314191,0.000303977,0.01934999,0.003486695,0.000321405,3.36E-05,0.000863663,0.003374342,0.000507669,0.000111309,4.48E-06,0.000224126,0.001537715,6.38E-07,1.28E-06,1.28E-06,1.28E-06,0,0,0,0,6.36E-07,0,0.002486047,0.003270805,0.004055562,0.00484032,0.004939105,0.004124509,0.003309912,0.002495316,0.002421858,0.002348399,0.002452552,0.0023723,0.002492435,0.00216876,0.002478031,0,0.002491347,0.00203592,0.002412404,0.002484761,0.002470753,0.002451968,0.002433182,0.002442078,0.002450973,0.002450973,0.002450973,0.002450973
GHA,Ghana,0.466004615,0.432292109,0.44728809,0.44549182,0.443695562,0.441899299,0.440103037,0.439128146,0.438153255,0.43717836,0.447305632,0.4574329,0.45865726,0.459881613,0.46110597,0.462330327,0.463554684,0.46477904,0.466003397,0.467227754,0.468452111,0.472405516,0.47635892,0.480312327,0.485477958,0.490643589,0.49580922,0.500974851,0.496386034,0.491797217,0.4872084,0.459009103,0.449533239,0.434259748,0.440537534,0.424325005,0.468951481,0.435338203,0.46263362,0.456608817,0.449531634,0.461390609,0.505845069,0.49835198,0.442587004,0.49488261,0.489694339,0.462213275,0.460148535,0.462420005,0.450696643,0.44415159,0.437606537,0.431061484,0.424516431,0.417971378,0.411426325,0.404881272,0.398336219,0.391791166,0.385246113,0.37870106,0.372156007,0.365610953,0.3590659,0.352520847,0.345975794,0.339430741,0.332885688,0.326340635,0.319795582,0.313250529,0.306705476,0.300160423,0.29361537,0.287070317,0.280525264,0.27398021,0.267435157,0.260890104,0.254345051,0.247799998,0.241254945,0.234709892,0.228164839,0.221619786,0.215074733,0.20852968,0.201984627,0.195439574,0.18889452,0.182349467,0.175804414,0.169259361,0.165665961,0.162072562,0.158479162,0.154885762,0.151292362,0.147698962,0.144105563,0.140512163,0.136918763,0.133325363,0.129731963,0.126138563,0.122545164,0.118951764,0.115358364,0.111764964,0.108171564,0.104578165,0.100984765,0.097391365,0.093797965,0.090204565,0.086611165,0.083017766,0.079424366,0.075830966,0.072237566,0.068644166,0.065050767,0.061457367,0.05786397,0.05427057,0.05067717,0.047083768,0.043490368,0.039896968,0.036303568,0.041463123,0.053078301,0.047028442,0.042804485,0.058803108,0.0655123,0.06198404,0.05858056,0.062603905,0.03406151,0.031197232,0.060704283,0.05562203,0.06653431,0.09013733,0.111305,0.1034806,0.1074188,0.09887168,0.0846854,0.08207391,0.0896301,0.08788994,0.06736497,0.09363511,0.1307462,0.1910941,0.1588704,0.1985477,0.1881774,0.2046878,0.2147211,0.2394215,0.2585366,0.1873979,0.1540636,0.06310881,0.06245031,0.08290469,0.1035931,0.1481745,0.112506,0.1184137,0.123516,0.1421815,0.171902,0.1761336,0.1520992,0.127354,0.1263139,0.1254481,0.1106422,0.10157,0.09608209,0.09043114,0.048720519,0.03562435,0.026894247,0.02478671,0.018717071,0.013696624,0.01101242,0.01431905,0.021200765,0.03119432,0.04380548,0.04234637,0.04098106
GRC,Greece,0.661414532,0.654338151,0.65517342,0.65057641,0.643772398,0.647103083,0.645875517,0.645076768,0.644668143,0.64175647,0.642629049,0.639813477,0.63685357,0.636449136,0.611981742,0.504315869,0.517781098,0.507642487,0.486872021,0.527180233,0.545228664,0.548376739,0.53969601,0.608003503,0.620218674,0.634783356,0.59879005,0.660891591,0.632084309,0.622861406,0.61880749,0.537646484,0.605645161,0.568967721,0.550126662,0.529855664,0.583473259,0.478373383,0.4931103,0.499758016,0.506684652,0.481333531,0.477648617,0.523367347,0.562062988,0.535098769,0.554014184,0.531885891,0.527179059,0.532725766,0.544025157,0.55398281,0.559648982,0.481470822,0.497807824,0.509904496,0.504705428,0.527614591,0.474280313,0.44804017,0.448493455,0.455677873,0.415641336,0.409281864,0.341097937,0.295017606,0.30744132,0.281602254,0.261382058,0.287827361,0.30988398,0.391780488,0.368949077,0.335294558,0.325402632,0.34929808,0.300910676,0.3938436,0.352531405,0.343679529,0.409474054,0.436139376,0.302761557,0.316906782,0.292940677,0.283571878,0.291973675,0.288102269,0.293205079,0.286773249,0.29122036,0.201235366,0.21530422,0.464543306,0.339444374,0.484234404,0.573259941,0.645157155,0.373896569,0.434976216,0.377966262,0.249347004,0.242814201,0.240675797,0.230286111,0.218385967,0.214326,0.210382167,0.210731007,0.197163347,0.205054322,0.220424061,0.191481408,0.172385504,0.165030118,0.153169229,0.151887888,0.115586992,0.120009307,0.119767295,0.165043171,0.22287713,0.294296939,0.379772509,0.4745548,0.574295,0.3433126,0.203077624,0.175190347,0.112160254,0.075059477,0.245098277,0.059577691,0.060872823,0.073739842,0.072953804,0.02157443,0.05721344,0.05602594,0.090227658,0.08085145,0.096219338,0.08844697,0.0742158,0.063607521,0.05543275,0.06265962,0.05858192,0.03658048,0.02882138,0.03290117,0.02822444,0.01852289,0.009497144,0.01729525,0.01131867,0.008312425,0.005452299,0.00383351,0.002796397,0.002576999,0.002430877,0.000117515,0.000182908,0.000303429,0.000513958,0.001100392,0.000290756,9.52E-05,0.000119629,0.000103653,9.27E-05,6.78E-05,6.26E-05,3.84E-05,0.000301205,0.000167001,0.000223767,0.000190114,6.17E-05,5.68E-05,5.20E-05,4.72E-05,0.004982976,0.009902013,0.004962416,0.007487584,0.007481756,0.004960024,0.007490345,0.009974103,0.01496775,0.01736265,0.01240469,0.01748764,0.01724993,0.01724993,0.01724993,0.01724993
