iso,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
VNM,159.771,156.315,149.904,144.14,142.53,128.777,123.352,118.08,113.096,108.315,103.782,99.738,98.218,100.463,96.96,98.489,98.923,99.6,114.241,106.256,105.636,103.258,116.689,102.632,105.662,81.524,75.881,74.324,72.743,71.093,69.555,67.908,66.429,65.122,63.654,62.303,60.621,58.64,56.527,54.287,51.721,49.261,46.611,44.064,41.607,39.212,37.094,35.417,33.083,31.555,30.02,28.691,27.515,26.566,25.77,25.124,24.599,24.12,23.72,23.387,23.115,22.839,22.582,22.395,22.156,21.964,21.771,21.627,21.443,21.275,21.092,20.831
VUT,186.23,202.052,181.162,177.601,174.132,170.645,167.232,163.903,160.42,156.731,152.834,148.855,144.602,140.278,135.843,130.981,126.229,121.408,116.53,111.832,107.187,102.662,98.867,94.347,90.614,86.913,83.265,79.605,75.63,71.533,67.395,63.17,58.932,54.724,50.805,47.983,44.036,45.094,39.011,37.737,35.345,33.938,32.852,31.968,30.882,30.258,29.8,29.458,29.142,31.205,28.567,28.484,28.23,28.179,28.314,28.317,28.487,28.682,28.867,29.08,29.233,29.366,29.403,29.241,29.327,28.732,27.672,27.013,26.407,25.707,25.239,24.454
WLF,176.076,174.762,172.082,169.373,166.606,163.777,160.912,158.017,155.103,152.166,149.184,146.118,142.992,139.804,136.597,133.344,129.993,126.627,123.144,119.57,116.043,112.442,108.821,105.095,101.224,97.35,93.486,89.291,85.028,80.823,76.521,72.217,68.031,63.683,59.385,55.204,51.614,46.737,36.708,34.832,28.559,31.292,30.605,31.654,28.954,28.366,24.231,23.804,22.907,20.35,19.682,18.644,17.416,17.17,16.612,17.959,16.066,14.989,14.419,15,17.243,14.312,14.374,15.509,14.348,13.904,13.323,14.517,13.749,11.766,12.707,12.159
WSM,155.881,151.462,146.795,141.792,136.869,131.87,126.673,121.414,116.398,111.596,106.987,102.64,98.699,95.059,110.684,88.526,86.027,82.102,78.737,75.267,71.832,68.482,65.314,62.165,59.116,56.166,53.404,50.754,48.257,45.94,43.827,41.958,40.237,38.63,37.115,35.67,34.319,33.09,31.983,30.974,30.564,30.006,28.218,27.303,26.381,25.458,24.591,23.752,22.9,22.103,21.359,20.739,20.223,19.836,19.644,19.989,19.409,19.441,19.502,26.198,19.506,19.421,19.976,19.095,18.897,18.708,18.511,18.279,17.975,19.298,17.178,16.761
XKX,145.695,140.591,135.696,132.541,129.812,126.789,123.708,120.68,117.697,114.745,111.87,108.826,106.023,103.2,100.454,97.672,95.013,92.272,89.72,87.046,84.504,82.029,79.494,76.942,74.444,72.006,69.593,67.258,64.956,62.656,60.488,58.356,56.206,54.04,51.858,49.824,47.751,45.685,43.664,41.776,39.965,38.21,36.59,34.92,33.315,31.727,30.164,28.65,28.726,25.606,24.207,22.792,21.468,20.153,18.829,17.522,14.343,13.782,12.563,12.169,12.268,12.373,11.598,10.064,9.064,8.159,8.108,8.012,8.179,7.728,7.336,7.198
YEM,462.551,461.867,460.09,458.142,456.621,454.772,452.979,451.121,443.681,436.833,429.959,422.807,418.674,414.976,403.087,393.786,383.294,371.843,359.696,344.072,331.343,319.274,307.601,296.42,284.798,273.174,260.817,248.172,235.254,222.401,209.436,196.945,186.662,173.759,163.546,154.842,147.494,141.056,135.333,130.786,126.538,122.922,119.721,116.93,114.362,112.052,110.076,106.962,103.622,99.563,95.101,90.409,85.765,81.284,77.017,73.086,69.269,65.76,62.589,60.118,58.876,58.571,58.797,58.452,58.746,60.818,60.501,60.341,61.749,61.585,59.757,62.158
ZAF,229.828,222.783,214.894,206.031,196.159,185.998,176.048,166.717,158.548,151.98,147.266,144.201,141.622,139.418,137.593,135.87,134.334,132.658,130.894,128.915,126.525,123.969,121.333,118.568,115.651,112.634,109.41,106.002,102.5,98.731,94.889,90.121,85.649,81.522,77.769,74.216,70.996,68.22,65.208,62.794,61.029,59.526,58.916,59.094,59.983,61.591,63.73,65.445,67.648,69.767,68.827,72.431,77.233,80.117,79.804,78.22,73.801,70.659,67.36,57.603,53.098,41.718,41.88,42.543,41.783,38.878,35.99,32.463,34.184,35.234,28.455,35.068
ZMB,244.774,242.683,238.436,233.85,229.644,225.391,220.93,216.646,212.37,208.21,204.219,200.414,197.014,193.985,193.325,189.928,188.978,188.112,186.989,184.687,181.075,176.111,170.238,164.551,159.519,155.981,154.324,153.998,154.553,155.155,156.164,156.759,157.889,159.598,162.859,166.677,170.877,174.816,177.911,179.958,181.468,182.687,182.32,180.312,177.079,173.702,170.639,167.819,164.99,161.757,155.868,146.687,135.804,125.159,115.092,105.84,98.278,93.003,88.421,83.443,78.856,76.652,74.508,70.911,68.196,67.553,65.221,64.452,65.269,64.029,61.052,57.186
ZWE,183.312,181.492,177.918,174.36,170.654,167.65,164.492,161.488,158.083,154.402,150.734,146.827,142.77,138.501,134.087,129.894,125.992,122.513,119.61,117.303,115.652,114.565,113.87,113.499,113.405,113.738,113.901,113.929,113.43,112.53,109.314,105.184,99.661,94.515,87.573,82.386,78.302,76.213,75.566,76.428,78.661,81.814,86.047,90.179,93.675,96.755,99.674,99.124,98.464,97.168,95.593,93.62,92.547,91.498,91.941,92.849,94.859,95.58,96.217,92.9,86.081,80.622,71.886,65.613,61.666,60.142,57.298,55.736,53.233,53.124,52.257,52.148
SUN,,,,,,,,,,,59.62039578,58.26345379,58.27880106,56.61008152,54.75150519,54.89503204,54.36516496,54.52569159,54.22935984,54.98015695,54.2035852,53.28146799,53.17538364,52.65007563,52.58664357,53.0914869,53.28934913,53.05746491,52.85670709,52.75355857,51.77397062,50.02148327,48.01499423,46.41651791,45.31166466,42.93459731,39.08820466,38.05028637,37.33387368,35.33306808,34.78134931,34.52165879,34.84159684,36.51379917,36.76532867,35.93535191,34.24751282,32.83945034,31.41180902,30.8201372,29.36425562,27.75334092,26.29957669,24.38204962,22.69779265,21.39610011,19.93096325,18.8020632,17.56808215,16.36755996,15.58138406,14.69958057,14.46487522,13.67696722,12.90789689,12.02299047,11.25759901,10.48160159,9.912086692,9.613096761,,
YUG,,,,,,,,,,,97.87113745,93.32406118,89.94469929,85.92025245,82.47325817,78.45023186,73.084224,71.16744642,68.14069613,65.53198382,62.03662342,58.67842634,54.75601577,51.72099669,48.72034104,46.43623311,43.94130119,41.92325799,40.10482098,38.43740465,37.40347301,36.04540903,34.90845884,35.03123978,32.92088437,31.1032809,29.97692631,28.43335752,26.63402419,25.12227778,23.70693856,22.39788695,30.3486316,28.41184183,18.73951421,18.59012292,15.95080284,15.21953167,15.02629791,14.76685103,12.33269824,11.93890976,11.13600623,10.54435827,9.680230544,9.29424674,8.693691007,8.244549295,7.643804908,7.738902997,6.863609731,6.667250025,6.457162763,6.474519153,6.44559888,5.823607694,6.129514812,5.743832156,5.35198294,5.261591728,,
CSK,,,,,,,,,,,27.04950014,26.23887273,26.69585173,26.95984538,25.23303221,28.9659239,27.29456478,26.26647981,25.63461753,27.20289819,25.6919471,25.27197993,25.17131093,25.13923836,23.67471481,23.41244981,23.27585501,21.9943822,21.08514147,19.6742261,19.77179595,18.63755912,18.04093994,17.45306893,17.08062682,15.66208691,15.14633657,14.57817266,13.84204137,12.84867273,13.19118847,13.03963876,12.3363169,10.83019428,10.31049572,10.06881419,8.85486921,8.451020308,7.973311807,7.104762478,6.918283067,5.969922001,6.593781629,6.55780123,6.053399105,5.728200763,5.468168507,5.273705229,4.791607399,4.824425852,4.540920005,4.196404759,4.408261164,4.179191158,4.287769823,4.175242506,4.410777695,4.023680807,4.085047152,4.101072554,,
